"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1852326890130034740","Fri Nov 01 23:22:52 +0000 2024","2","@kang___L Haji isam ngemplang pajak triliunan malah dapet jatah menteri omon2 biji satu","1852491529408897253","","kang___L","in","","0","0","0","https://x.com/AsepBerlian8/status/1852491529408897253","913218610008539136","AsepBerlian8"
"1852491485033398754","Fri Nov 01 23:22:42 +0000 2024","0","Berbicara peningkatan ilmu pengetahuan dan teknologi seperti negara2 maju masih sangat sulit bagi indonesia karena regenerasi masih belum mengenyang pengetahuan2 baru atau ilmu2 baru kecuali menteri baru menerapkan sistem atau regulasi baru","1852491485033398754","","","in","Indonesia","0","0","0","https://x.com/syamsul93448117/status/1852491485033398754","744506394523533312","syamsul93448117"
"1852355896934019556","Fri Nov 01 23:21:49 +0000 2024","25","@KejaksaanRI Ditunggu penangkapan menteri lain. Kita sebutin ya - ditho - julhas - erlanggar - bahlul - yakult -wowo Kalo klean beneran org hukum y","1852491263507140738","","KejaksaanRI","in","","0","0","4","https://x.com/DellaPerdana2/status/1852491263507140738","1331552412813824001","DellaPerdana2"
"1851921973221453878","Fri Nov 01 23:21:23 +0000 2024","0","@Freed0mland5151 @prabowo 6 bulan ini pembuktian apakah Presiden Prabowo memihak rakyat atau malah memihak Jokowi Keluarga presiden Prabowo sdh mapan semua shg tdk ada alasan bagi presisen untuk tidak berpihak kpd rakyat bersihkan menteri² pejabat setingkat menteri yg tdk berpihak pd rakyat","1852491153716990248","","Freed0mland5151","in","","0","0","0","https://x.com/bpsmgt/status/1852491153716990248","1121436493203922945","bpsmgt"
"1852259422699163847","Fri Nov 01 23:20:46 +0000 2024","98","@Tan_Mar3M Namanya juga bapak Gorong gorong....bapak Pembohong...Menteri2 juga harus ingat ketika awal dilantik ada statement si Mulyono yg perlu di highlite...TIDAK ADA VISI MISI MENTERI YANG ADA HANYA VISI MISI PRESIDEN . .tidak perlu ada ewuh pekewuh ...bongkar aja bobrok Mulyono","1852490999660237254","","Tan_Mar3M","in","","0","3","1","https://x.com/Harijanto19Agus/status/1852490999660237254","1593569608564617216","Harijanto19Agus"
"1852338604179374164","Fri Nov 01 23:20:16 +0000 2024","0","@kegblgnunfaedh Ngangkat pigai jadi menteri=kegoblokan unfaedah","1852490871805210818","","kegblgnunfaedh","in","","0","0","0","https://x.com/yugo_arc85/status/1852490871805210818","1449403432033390596","yugo_arc85"
"1852316744708477143","Fri Nov 01 23:19:34 +0000 2024","0","@CAMERALIVE6849 @RagilSemar @abu_waras @faizalassegaf Jendral dan para menteri ga akan merasa terhina. Kami rakyat yg merasakan itu. Itu namanya buly dari Gibran pada Prabowo. Kok bisa akhlaq se rusak itu dari manusia ngantukan kaya gitu.","1852490696252674339","","CAMERALIVE6849","in","luxor","0","0","0","https://x.com/rajatapura/status/1852490696252674339","819027163277971456","rajatapura"
"1852227324865056797","Fri Nov 01 23:18:26 +0000 2024","0","@gilbhas Folk menteri","1852490413359444343","","gilbhas","in","","0","0","0","https://x.com/_kartikakiky/status/1852490413359444343","1266856273254871040","_kartikakiky"
"1852338604179374164","Fri Nov 01 23:18:19 +0000 2024","0","@kegblgnunfaedh Pak Menteri saya ingatkan bapak tidak punya tugas untuk mengurangi angka pengangguran di Republik Indonesia","1852490382321545473","","kegblgnunfaedh","in","","0","0","0","https://x.com/dalgonaeskopi/status/1852490382321545473","1277383978991800320","dalgonaeskopi"
"1852490090167103697","Fri Nov 01 23:17:09 +0000 2024","0","I wonder kenapa kerjaan melaka tukar nama tanjung keling waktu ketua menteri Ali rustam I think...now tanjung putri","1852490090167103697","","","in","Kuala Lumpur Federal Territory","0","0","0","https://x.com/faroukaziz79/status/1852490090167103697","1611575149895254018","faroukaziz79"
"1852489860189462870","Fri Nov 01 23:16:17 +0000 2024","21","dan melawan ancaman yang ditimbulkan oleh pesawat tanpa awak kecil yang sulit dideteksi. Dalam sebuah wawancara Kolonel Jack Neriya mantan penasihat Perdana Menteri Israel Yitzhak Rabin menjelaskan bahwa pejuang Hizbullah sengaja membiarkan pasukan Israel maju ","1852489870297767999","","SoftWarNews","in","Yemen","0","1","7","https://x.com/SoftWarNews/status/1852489870297767999","2256063276","SoftWarNews"
"1852323798034555273","Fri Nov 01 23:16:13 +0000 2024","5","@LexWu_13 Pigai tidak kompeten n tdk punya kapasitas jadi menteri. Maka yg angkat dia jadi menteri lebih tidak layak lagi n tidak punya kapasitas.","1852489854439079985","","LexWu_13","in","Indonesia","0","0","1","https://x.com/Helmi1038270/status/1852489854439079985","1691772969494962176","Helmi1038270"
"1851901372058488992","Fri Nov 01 23:16:10 +0000 2024","0","@UmarSyadatHsb__ Yang lebih aneh kok bisa dipilih jadi menteri ","1852489840979501516","","UmarSyadatHsb__","in","","0","0","0","https://x.com/awan2757125762/status/1852489840979501516","1827519937390505984","awan2757125762"
"1852268249867849976","Fri Nov 01 23:15:14 +0000 2024","0","@FayaAtika @andre_rosiade Supaya tdk Rasis Indonesia di Bagi jadi 3 bagian.Indonesia Barat Tengah dan Timur.Presiden cukup jadi Kepala Negara di bantu 3 Perdana Menteri sebagai kepala Pemerintahan.Agar masing²dpt menjaga wilayahnya.Krn pemekaran wilayah hanya menguntungkan suku mayoritas.Dan oligarki.","1852489608778727451","","FayaAtika","in","Kota Bukittinggi, Sumatera Bar","0","0","0","https://x.com/MocangTian/status/1852489608778727451","1509700424018063369","MocangTian"
"1852338604179374164","Fri Nov 01 23:14:43 +0000 2024","0","@kegblgnunfaedh Bapak ini belom apa apa banyak nuntut ya geys ini menteri paling blunder dan gak kompeten sii menurutku. Perasaan yg diungkit anggaran mulu dari awal dilantik.","1852489475127206325","","kegblgnunfaedh","in","","0","0","0","https://x.com/Silviyeay/status/1852489475127206325","1353243279849041920","Silviyeay"
"1852264416185847935","Fri Nov 01 23:10:21 +0000 2024","0","@jakpoes @BosPurwa Tom Lembong tidak melanggar peraturan menteri (permen) tetapi diduga melanggar undang-undang (uu)","1852488378408915322","","theeggitself","in","Mojokerto, Jawa Timur","0","1","0","https://x.com/theeggitself/status/1852488378408915322","1224269478","theeggitself"
"1852163873412989128","Fri Nov 01 23:09:11 +0000 2024","0","@detikcom Saat surplus gula impor gula surplus beras import beras ini lagu lama tiap menteri meennya kek bgni cuma klo mau nangkep yg pinter dikit jgn kalah pinter.","1852488086271545623","","detikcom","in","Kota Palembang, Sumatera Selat","0","0","0","https://x.com/Anditeman_/status/1852488086271545623","1049490966204170240","Anditeman_"
"1852255841518293238","Fri Nov 01 23:09:02 +0000 2024","0","@txtdrbekasi Mana nih mukanya Budi Arie . Menkominfo era kegelapan. Bilangnya situs diblokir akan tetap ada terus. Tenyata anak buahnya yg jagain . Emg menteri gaada guna. Pusat data nasional dibobol hacker juga ga ngerti. Mulyono msh maksain menteri ga guna ini ke Prabowo","1852488045674786847","","txtdrbekasi","in","Bekasi","0","0","0","https://x.com/Sumerto___/status/1852488045674786847","1815671920115011584","Sumerto___"
"1852282442440429913","Fri Nov 01 23:08:37 +0000 2024","0","@mkini_bm Din tompok ni pernah jadi menteri pertanian zaman pak lah x ada apa pun kemajuan utk petani zaman dia! La ni sembanggggg cam dulu dia buat semua ok","1852487940989202901","","mkini_bm","in","Malaysia","0","0","0","https://x.com/matunique67/status/1852487940989202901","554081987","matunique67"
"1852218405040148764","Fri Nov 01 23:05:55 +0000 2024","0","@JhonSitorus_18 Evaluasi menteri ini pak @prabowo","1852487260081648125","","JhonSitorus_18","in","","0","0","0","https://x.com/gracie01012k/status/1852487260081648125","1830970347447050240","gracie01012k"
"1848310796742234366","Fri Nov 01 23:04:12 +0000 2024","0","@BuletinTV3 Keren banget nih Taufik Hidayat jadi Timbalan Menteri. Semoga bisa memberikan kontribusi yang besar buat perkembangan olahraga di Indonesia.","1852486831121797630","","BuletinTV3","in","Sumsel","0","0","0","https://x.com/daylightemi37/status/1852486831121797630","3489181638","daylightemi37"
"1851799282669752807","Fri Nov 01 23:03:59 +0000 2024","0","@tempodotco Kagak sekaloan minta semua menteri apa diperiksa semua","1852486774410580197","","tempodotco","in","","0","0","0","https://x.com/holderdiamond_/status/1852486774410580197","110598625","holderdiamond_"
