"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1849421473523622221","Fri Oct 25 23:50:04 +0000 2024","0","@HisyamMochtar Ada Beberapa Menteri Yang Sebelumnya Sudah Tidak Layak Dipakai Lagi","1849961655834218845","","HisyamMochtar","in","Java Island Tengah","0","0","0","https://x.com/YUDHI_Laksana/status/1849961655834218845","4921355922","YUDHI_Laksana"
"1849267724612227199","Fri Oct 25 23:50:03 +0000 2024","0","@SoundOfYogi pgnnya biar menteri pendidikan sebelumnya yg dipecat jadi pahlawan demi 2029. you know lah","1849961653015806179","","SoundOfYogi","in","Jakarta, Indonesia","0","0","0","https://x.com/Zuly_annie/status/1849961653015806179","1479501074918641666","Zuly_annie"
"1849775926722404465","Fri Oct 25 23:48:46 +0000 2024","0","@B_dzoel bajingan2 kayak dia ada di kursi menteri kayaknya titipan juga gak sih","1849961330893258911","","B_dzoel","in","Bandung Kidul, Indonesia","0","0","0","https://x.com/chilloutbub/status/1849961330893258911","1734958106311008256","chilloutbub"
"1849475756197355771","Fri Oct 25 23:48:20 +0000 2024","1","@pandji Miris kocaknya jd menteri.... Makin diratapin nasib nih negeri makin sedih","1849961222013321228","","pandji","in","","0","0","0","https://x.com/norvlezz/status/1849961222013321228","1358430414302453760","norvlezz"
"1849806877246603693","Fri Oct 25 23:47:48 +0000 2024","0","@tempodotco Ya kan tingkat menteri masak seadanya itu bina fisik dan mental","1849961086168293618","","tempodotco","in","","0","0","0","https://x.com/JBasih/status/1849961086168293618","1556851453901189120","JBasih"
"1849785682560274911","Fri Oct 25 23:47:19 +0000 2024","0","@sumarsih11 @dipanggilwawan cok rasane nggerus tiap inget nasib mereka sek masih menuntut keadilan buat korban 98 jajaran eksekutif yang jadi tempat menuntut justru terduga pelaku gek menteri HAM e ki saiki natalius pigai-_-","1849960963690332186","","sumarsih11","in","","0","0","0","https://x.com/cakkrraa/status/1849960963690332186","1318559716780408834","cakkrraa"
"1849775926722404465","Fri Oct 25 23:46:53 +0000 2024","0","@B_dzoel berat ya jadi warga negara ini. Modelan kyk gini kita gaji jadi menteri. Bahas HAM aja kalah sama lawannya.","1849960854730703262","","B_dzoel","in","","0","0","0","https://x.com/jepunlembayung/status/1849960854730703262","1680732223241342977","jepunlembayung"
"1849960820295467154","Fri Oct 25 23:46:44 +0000 2024","0","Balik Balik Kau Mau Kondem Bekas Perdana Menteri Malaysia Najib Razak. Mau Betul Kau Dia Di Hukum Penjara. Sebab Kesalahan YG Dia LakuKan. LupaKah Kau Dia Telah Memerintah Malaysia Beberapa Tahun ? Dengan Cemerlang ? Jalan Raya Sabah Rata Hospital 1 Malaysia ? Bangunan Tinggi ?","1849960820295467154","","","in","","0","0","0","https://x.com/WanDewaPerang/status/1849960820295467154","1719140204983050240","WanDewaPerang"
"1849769741763948952","Fri Oct 25 23:45:21 +0000 2024","0","@__LOVE_AG4EVER Sekarang petugas partainya turun ke level menteri. Atau jangan² karena presiden yang sekarang sekaligus Ketua Parpol jadi meskipun tetap membawa misi partai tapi agak tidak terlalu kasat mata? Bisa jadi gak ada bedanya.","1849960469144191429","","__LOVE_AG4EVER","in","Pamulang City ","0","0","0","https://x.com/Benoe_Adja/status/1849960469144191429","1092339847","Benoe_Adja"
"1849625834228961612","Fri Oct 25 23:45:14 +0000 2024","0","@UusRsd Mau hoak mau bener gak ngaruh juga malah syukurin nggak dapat jatah menteri.","1849960443428864033","","UusRsd","in","Kalimantan Barat, Indonesia","0","1","0","https://x.com/SatibiRahmat/status/1849960443428864033","972110562954944513","SatibiRahmat"
