"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1849470750086074786","Thu Oct 24 23:50:31 +0000 2024","0","@msobri99 Menteri yang lain juga udah mulai terlihat kompetensinya tuh. Yah kita siap - siap lah menerima keadaan.","1849599381814833543","","msobri99","in","Kota Serang, Banten","0","0","0","https://x.com/LukmantoHendy/status/1849599381814833543","1566894659124674560","LukmantoHendy"
"1849176235412480028","Thu Oct 24 23:50:06 +0000 2024","1","@BuzzerShestar Bukan guru atau tendik lo? Kalo gatau seberapa rusaknya kurikulum merdeka dan seberapa ancurnya kualitas peserta didik di bawah naungan menteri nadiem mendingan diem anjg ","1849599280014823602","","BuzzerShestar","in","everywhere","0","0","0","https://x.com/siap3periode/status/1849599280014823602","1127327210954678273","siap3periode"
"1849599261161422907","Thu Oct 24 23:50:03 +0000 2024","0","Program Rakan Muda: Skills For Life@AKBG Bidang Perkhidmatan Kedi merupakan cetusan idea YB Menteri dengan kerjasama Jabatan Penjara Malaysia.","1849599265347346672","","KBSMalaysia","in","N 2� 54' 0'' / E 101� 41' 0''","0","1","0","https://x.com/KBSMalaysia/status/1849599265347346672","263052391","KBSMalaysia"
"1849599264592363570","Thu Oct 24 23:50:03 +0000 2024","16","Belum sampai sepekan dilantik sejumlah pembantu Presiden Prabowo Subianto telah mengeluarkan pernyataan dan sikap yang mendapat sorotan publik. Pengamat menilai rangkaian kontroversi itu menunjukkan para menteri terkesan ingin tampil dan ada ketimpangan kompetensi di kabinet","1849599264592363570","","","in","London - Jakarta","0","1","9","https://x.com/BBCIndonesia/status/1849599264592363570","23772644","BBCIndonesia"
"1849374214568182230","Thu Oct 24 23:49:42 +0000 2024","0","@Solisidtor lapiji formula kelaut dlm dahh sejak jd menteri. dia nk kaut jugak duit dr rakyat terbanyakk biar rkyt seksa. dia x pandai nk pikir idea lain sbb dia bahlul kut. kan dia kata kt org bahlul. sekrg terbalik kpd dia","1849599176637808960","","Solisidtor","in","","0","0","0","https://x.com/pinkypinkyjahh/status/1849599176637808960","1203589427831828480","pinkypinkyjahh"
"1849495723190124695","Thu Oct 24 23:49:25 +0000 2024","0","@bacottetangga__ Waduuuuh.... parah ini mah. Dibanding menteri catur aja masih kalah ni orang","1849599106609709538","","bacottetangga__","in","Indonesia","0","0","0","https://x.com/Jin1frit/status/1849599106609709538","1216705050916974592","Jin1frit"
"1849405535654985885","Thu Oct 24 23:49:02 +0000 2024","0","@NenkMonica @Gojekmilitan bagusnya kalo ada menteri ngelu anggaran kecil mundurlah. kondisi keuangan dan target penerimaan negara 2025 sdh diputuskan dan sdh dialokasi anggaran ke kementerian lembaga dan daerah. Sekrg tinggal dikelola secara efektif dan efisien","1849599010576925127","","NenkMonica","in","","0","0","0","https://x.com/channel_je13890/status/1849599010576925127","1698284510562209792","channel_je13890"
"1848973840275411160","Thu Oct 24 23:48:55 +0000 2024","0","@ethadisaputra Sdh digaji besar......eee ada menteri yg blm bekerja sdh banyak tingkah...minta dana lebih....kerja dulu coi baru unjuk gigi. Ini blm ada prestasi sdh minta2...sadar woi sadar...","1849598979929145420","","ethadisaputra","in","","0","0","0","https://x.com/NajibIbu14181/status/1849598979929145420","1800951429152243713","NajibIbu14181"
"1849044742795063718","Thu Oct 24 23:48:14 +0000 2024","0","@KompasTV menteri songong","1849598806603772293","","KompasTV","in","","0","0","0","https://x.com/Assassi24240994/status/1849598806603772293","1292542976137207808","Assassi24240994"
"1849495723190124695","Thu Oct 24 23:48:05 +0000 2024","0","@bacottetangga__ kok bisa yg kyk gini jadi Menteri","1849598771430293515","","bacottetangga__","in","Bandung, Jawa Barat","0","0","0","https://x.com/bowoManonj/status/1849598771430293515","1644547012422168579","bowoManonj"
"1849396849276514677","Thu Oct 24 23:47:44 +0000 2024","3","@update11111 nnt ada la menteri buat surat mohon dibebaskan.. alasan terencat akal..","1849598681324061138","","update11111","in","","0","0","1","https://x.com/bocahalbana24/status/1849598681324061138","1836046522682847232","bocahalbana24"
"1849470750086074786","Thu Oct 24 23:46:35 +0000 2024","0","@msobri99 Menteri yang bagus . Bagus untuk menaikan rate kemiskinan .","1849598392634396743","","msobri99","in","Jombang, East Java Indonesia","0","0","0","https://x.com/irfansyahyudhi1/status/1849598392634396743","3272119074","irfansyahyudhi1"
"1849384194197328289","Thu Oct 24 23:46:17 +0000 2024","0","@pluffymonster @ethadisaputra 1-0 kamu unggul dr gibran dan menteri","1849598316386128013","","pluffymonster","in","","0","0","0","https://x.com/donxwitter/status/1849598316386128013","1703778268531601408","donxwitter"
"1849452758396801219","Thu Oct 24 23:46:14 +0000 2024","0","@sosmedkeras Ini suaminya mbak Inul jadi menteri apa???","1849598303924781269","","sosmedkeras","in","","0","0","0","https://x.com/Harokan_Alayzz/status/1849598303924781269","1772917603415343104","Harokan_Alayzz"
"1849586459143176519","Thu Oct 24 23:46:14 +0000 2024","1","@AbanggSayur Calon Menteri BuLOG","1849598303224369180","","AbanggSayur","in","Indonesia","0","0","0","https://x.com/HariMusola/status/1849598303224369180","1674904945827647490","HariMusola"
"1849044742795063718","Thu Oct 24 23:46:13 +0000 2024","0","@KompasTV Etika dasar itu Pak. Anggota OSIS pun sudah tahu kalau gak boleh menggunakan fasilitas organisasi untuk kepentingan pribadi. Masa sekelas menteri masih harus diajari netizen? Yakin dah kalo gak diprotes massal juga bakal lanjut part kesekian.","1849598302985257253","","KompasTV","in","","0","0","0","https://x.com/fairishine/status/1849598302985257253","1692538133169258498","fairishine"
"1849439247608197354","Thu Oct 24 23:46:07 +0000 2024","0","@TirtoID GEBRAKAN MENTERI BARU SANGAT MEMBANGGAKAN ","1849598274677899619","","TirtoID","in","","0","0","0","https://x.com/escariotlevia/status/1849598274677899619","1732756443630321664","escariotlevia"
"1849473143167156375","Thu Oct 24 23:45:55 +0000 2024","0","@chicohakim Ketika orang² Dungu dijadiin menteri.","1849598227181695154","","chicohakim","in","","0","0","0","https://x.com/dxdiag2424/status/1849598227181695154","1604105533723914240","dxdiag2424"
"1849473143167156375","Thu Oct 24 23:45:52 +0000 2024","0","@chicohakim Kok bisa yang ginian jadi menteri? ","1849598212639949252","","chicohakim","in","","0","0","0","https://x.com/Quaze03/status/1849598212639949252","1531609312291717120","Quaze03"
"1849425762606272734","Thu Oct 24 23:45:43 +0000 2024","0","@DokterTifa @prabowo Ayo para menteri terkait mulai debut anda dengan kerja mulia bebaskan beban rakyat akibat pinjol meresahkan dan judol dengan melenyapkannya dari bumi Indonesia. Mumpung Presidennya baru dan sepertinya berfihak pada rakyat.","1849598174278959383","","DokterTifa","in","","0","0","0","https://x.com/pe2nn/status/1849598174278959383","308521149","pe2nn"
"1849071258333581517","Thu Oct 24 23:45:19 +0000 2024","0","@DedynurPalakka Bapak sudah cocok jadi wakil menteri setidaknya polesan bapak cukup halus.","1849598076266439067","","DedynurPalakka","in","Indonesia","0","0","0","https://x.com/naval_arct/status/1849598076266439067","232118663","naval_arct"
"1849569556513034351","Thu Oct 24 23:45:17 +0000 2024","1","@PelatihT1dur Wuih.. separah ini ternyata ya alur logika &amp; pengetahuan tata kelola keuangannya pak Menteri Amsyong ‍️","1849598067776848347","","PelatihT1dur","in","","0","1","0","https://x.com/blank0429/status/1849598067776848347","2908675710","blank0429"
