"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1852538380384637381","Sat Nov 02 23:35:51 +0000 2024","0","@geloraco Lha emang ngerti apa menteri sebelum cm jd buzzerRp di era mulyono aja dia jd menkominfo bkn krn kompetensi. Jd wajar Kominfo bobrok krn kepalanya sdh begitu.","1852857181865123938","","geloraco","in","","0","0","0","https://x.com/AgusHen70243817/status/1852857181865123938","886571246246273028","AgusHen70243817"
"1852851738476446111","Sat Nov 02 23:35:42 +0000 2024","4","@mohmahfudmd Saya suka prof ada diluar kekuasaan untuk memberikan masukan² ke pemerintah dan hampir pasti didengar contoh kemarin menteri yg sebar undangan pakai kop menterinya coba klo selain prof yg cuit mana mau dengarkan.","1852857146330988648","","mohmahfudmd","in","","0","0","0","https://x.com/Jalankaki2002/status/1852857146330988648","1735668744741920768","Jalankaki2002"
"1852659686941868122","Sat Nov 02 23:35:18 +0000 2024","0","@ronaldy596 Cak Imin jadi menteri lho... Ayo dong... Cak Anis juga... Wamen dulu lah...","1852857043104976951","","ronaldy596","in","","0","0","0","https://x.com/kokeangoro/status/1852857043104976951","1572036108564963331","kokeangoro"
"1852856991540232446","Sat Nov 02 23:35:14 +0000 2024","7","akan mendukung penuh segala kebijakan dari Menteri yang baru demi memajukan bangsa dan negara. #KumhamKalsel #Jumadi Kanwil Kemenkumham Kalsel Jumadi","1852857027439239468","","rtn_marabahan","in","Marabahan","0","0","7","https://x.com/rtn_marabahan/status/1852857027439239468","718233642951163904","rtn_marabahan"
"1852856991540232446","Sat Nov 02 23:35:12 +0000 2024","7","Natalius Pigai sebagai Menteri Hak Asasi Manusia dan Agus Andrianto sebagai Menteri Imigrasi dan Pemasyarakatan. #KumhamKalsel #Jumadi Kanwil Kemenkumham Kalsel Jumadi","1852857019424030804","","rtn_marabahan","in","Marabahan","0","1","7","https://x.com/rtn_marabahan/status/1852857019424030804","718233642951163904","rtn_marabahan"
"1852856991540232446","Sat Nov 02 23:35:11 +0000 2024","7","Adapun para Menteri sebagai berikut Yusril Ihza Mahendra sebagai Menteri Koordinator Hukum dan HAM Supratman Andi Agtas sebagai Menteri Hukum #KumhamKalsel #Jumadi Kanwil Kemenkumham Kalsel Jumadi","1852857015569391990","","rtn_marabahan","in","Marabahan","0","1","7","https://x.com/rtn_marabahan/status/1852857015569391990","718233642951163904","rtn_marabahan"
"1852856991540232446","Sat Nov 02 23:35:10 +0000 2024","7","Dalam kegiatan tersebut masing-masing Menteri baru memberikan sambutan dan gagasan mereka. #KumhamKalsel #Jumadi Kanwil Kemenkumham Kalsel Jumadi","1852857010901148013","","rtn_marabahan","in","Marabahan","0","1","7","https://x.com/rtn_marabahan/status/1852857010901148013","718233642951163904","rtn_marabahan"
"1852856991540232446","Sat Nov 02 23:35:07 +0000 2024","7","Menteri Hukum Menteri Hak Asasi Manusia Menteri Imigrasi dan Pemasyarakatan secara virtual Senin (21/10). #KumhamKalsel #Jumadi Kanwil Kemenkumham Kalsel Jumadi","1852856998750282050","","rtn_marabahan","in","Marabahan","0","1","7","https://x.com/rtn_marabahan/status/1852856998750282050","718233642951163904","rtn_marabahan"
"1852856991540232446","Sat Nov 02 23:35:06 +0000 2024","7","Marabahan INFO_PAS Rumah Tahanan Negara (Rutan) Kelas IIB Marabahan mengikuti Penyambutan Menteri Koordinator Hukum dan HAM #KumhamKalsel #Jumadi Kanwil Kemenkumham Kalsel Jumadi","1852856994891464844","","rtn_marabahan","in","Marabahan","0","1","7","https://x.com/rtn_marabahan/status/1852856994891464844","718233642951163904","rtn_marabahan"
"1852199055172210801","Sat Nov 02 23:33:59 +0000 2024","0","@Abe_Mukti Pak menteri yang terhormat tolong perhatikan juga kesejahteraan guru swasta di sekolah terpencil yang gajinya di bawah UMR pak. Sedangkan guru swasta tidak bisa daftar pppk","1852856711213928484","","Abe_Mukti","in","","0","0","0","https://x.com/aprilianrl1121/status/1852856711213928484","1662964369750360064","aprilianrl1121"
"1852562355558752323","Sat Nov 02 23:33:14 +0000 2024","2","@Blakezz @HarisAdams23 Abg cari lah timbalan menteri belia dan sukan untuk mintak waive dulu dia Pejuang PTPTN siap guling guling kat Dataran lagi Sekarang alhamdulilab dah berjaya dah setel PTPTN dia","1852856524374491591","","Blakezz","in","","0","0","0","https://x.com/mat_manchester/status/1852856524374491591","1505499452009721856","mat_manchester"
"1852338604179374164","Sat Nov 02 23:32:27 +0000 2024","0","@kegblgnunfaedh Setingkat menteri saja yang ada di otaknya cuma uang.","1852856327569060062","","kegblgnunfaedh","in","","0","0","0","https://x.com/PARABELLUMMMMMM/status/1852856327569060062","1647633360750280704","PARABELLUMMMMMM"
"1852510965184844137","Sat Nov 02 23:30:02 +0000 2024","0","@Piyusaja2 Jika PKS dapat jatah Mentri klean teriak² pengkhianat. Ketika PKS memutuskan memang tidak mengambil apapun dan memberikan profesional sebagai rekomendasi menteri klean ejek lagi kasian ga dapat apapun . Sebenarnya target klean bukan untuk rakyat tapi PKS terus tenggelam.","1852855719936270374","","Piyusaja2","in","","0","0","0","https://x.com/AgusTia79936952/status/1852855719936270374","1759116604070334464","AgusTia79936952"
"1852831284755910995","Sat Nov 02 23:28:53 +0000 2024","0","@alisyarief Semoga 08 bukan Cuma OMON OMON Jd sebg rakyat hny mampu mengingatkan Bahwa ada kekhawatiran rakyat ttg KEPEMIMPINAN 2024-2029 Ngeri emng Menghabisi atau di Habisi Skenario KUDETA ITU NYATA Menteri TITIPAN MULYONO dan Bbrp PEJABAT NEGARA adl TIMSES &amp; BUSER FFFF Jika 08 PEKA.","1852855427786322429","","alisyarief","in","","0","0","0","https://x.com/whysato2/status/1852855427786322429","1732140188","whysato2"
"1852851738476446111","Sat Nov 02 23:28:11 +0000 2024","6","@mohmahfudmd Prof hrs menjadi bgian pemerintah prof sprti nya pmikiran gagasan dan kritis yg prof punya akan sgt berguna ketika prof di dlm pemerintahan. Rasanya bbrp org tertentu bagi sy pribadi ga pntes duduk di kursi menteri msh jauh panggang dr pd api kapabilitas mrk bkn untk menteri","1852855253265428546","","mohmahfudmd","in","Jakarta Pusat, DKI Jakarta","0","5","0","https://x.com/Erwinrommel200/status/1852855253265428546","1783312811453722624","Erwinrommel200"
"1852336174045807009","Sat Nov 02 23:27:21 +0000 2024","0","@BebySoSweet Menteri zaman baheula masih dipake lagi..?? Hadeuuh.. wowo..wowo..","1852855045718700115","","BebySoSweet","in","","0","0","0","https://x.com/kayu_otong/status/1852855045718700115","1403349928911327233","kayu_otong"
"1852618643772715047","Sat Nov 02 23:25:44 +0000 2024","0","@GibranRakabum @V3g3L Menteri","1852854637071884580","","GibranRakabum","in","","0","0","0","https://x.com/MrTjs/status/1852854637071884580","906030859072937984","MrTjs"
"1852338604179374164","Sat Nov 02 23:25:43 +0000 2024","0","@kegblgnunfaedh Nih menteri sengaja di tunjuk biar Papua gak ribut.","1852854631904461115","","kegblgnunfaedh","in","","0","0","0","https://x.com/FAmurang60473/status/1852854631904461115","1816956860597239808","FAmurang60473"
"1852545898859159700","Sat Nov 02 23:25:40 +0000 2024","0","@DS_yantie Pensiunan jendral + pejabat menteri takut sama otak hacker","1852854622253400389","","DS_yantie","in","","0","0","0","https://x.com/CandraBuan49721/status/1852854622253400389","1843364406970966016","CandraBuan49721"
"1852641888924467414","Sat Nov 02 23:13:42 +0000 2024","0","@BosPurwa kl menteri darto cuma pencitraan pdhl ring satunya pelindung judol semua kwalitas pemimpin yg ga direwes oleh bawahannya","1852851609539350739","","BosPurwa","in","","0","0","0","https://x.com/ms_ade1/status/1852851609539350739","3810360505","ms_ade1"
"1852680621249974712","Sat Nov 02 23:12:26 +0000 2024","0","@kumparan Klu bapak satu ini benar pro rakyat urutan pertama yg akan di bereskannya adalah kasus mulyono dan keluarga tapi sampai skr aman saja dan menteri nya itu apa betul orang bersih lah yg diangkat banyakan dari bekas mulyono.aneh ngak sih","1852851290042454299","","kumparan","in","Indonesia","0","0","0","https://x.com/Dinoxxx721/status/1852851290042454299","1722982617413533696","Dinoxxx721"
"1852532868389777699","Sat Nov 02 23:12:00 +0000 2024","0","@kemkominfo ayooooo....periksa semua sampai level MENTERI !!!! ","1852851180113904000","","kemkominfo","in","","0","0","0","https://x.com/PineksoRoyi1/status/1852851180113904000","986467168580616193","PineksoRoyi1"
"1852608075255210010","Sat Nov 02 23:11:06 +0000 2024","0","@PartaiSocmed @prabowo Mantan menteri nya dong! Masa atasannya gak ditangkep yg mgasih perintah kan atasan biasanya ","1852850952438718776","","PartaiSocmed","in","","0","0","0","https://x.com/Imsunnyjae/status/1852850952438718776","1574907240926294016","Imsunnyjae"
"1852659767556108639","Sat Nov 02 23:11:05 +0000 2024","0","@Kahingking @CakKhum Budi Arie jadi menteri juga krn pembagian jatah bukan krn kemampuannya ! Dia masih buta huruf dlm bidang yg dicakup Kominfo !","1852850952090649052","","Kahingking","in","","0","0","0","https://x.com/RSongisewu/status/1852850952090649052","1469053386121048064","RSongisewu"
"1852338604179374164","Sat Nov 02 23:10:54 +0000 2024","0","@kegblgnunfaedh gajelas anjir ni menteri","1852850905517064604","","kegblgnunfaedh","in","","0","0","0","https://x.com/adrcheese/status/1852850905517064604","1532377862","adrcheese"
"1852571378328997915","Sat Nov 02 23:08:29 +0000 2024","0","@kegblgnunfaedh Semenjak kejadian kecelakaan pesawat tiket pesawat dinaikkan harganya sama Jonan menteri perhubungan saat itu. Padahal zaman sby 300rb sdh bisa terbang. Sekarang kisaran 1-2jt. Padahal andai tiket murah ekonomi berputar","1852850297275810251","","kegblgnunfaedh","in","South Borneo, Indonesia","0","0","0","https://x.com/siausen/status/1852850297275810251","417105719","siausen"
"1852829422706983117","Sat Nov 02 23:08:26 +0000 2024","1","@venomize @prabowo Belum lagi menteri-menteri yang tersangkut kasus","1852850284667785593","","venomize","in","Citayem California ","0","0","1","https://x.com/JHPrabowo/status/1852850284667785593","158912165","JHPrabowo"
"1852631563667931309","Sat Nov 02 23:07:53 +0000 2024","0","@tham878 Klo bisa semua menteri dan pejabat memberikan tanahnya untuk perumahan rakyat seperti bang Ara...","1852850146738110783","","tham878","in","","0","0","0","https://x.com/Ahya13747456/status/1852850146738110783","1301008626316795904","Ahya13747456"
"1852247927613542532","Sat Nov 02 23:07:04 +0000 2024","0","@UmarSyadatHsb__ Lha presidennya aja banyak bikin kebijakan yg menguntungkan korporasi dan pihak lain kok nggak sekalian di periksa pak ?? Ingat kata beliau Tidak ada visi misi menteri yg ada visi misi presiden !! . Sekian dan terima kasih. ","1852849941493989695","","UmarSyadatHsb__","in","","0","0","0","https://x.com/Prihantana23/status/1852849941493989695","1800153330725027842","Prihantana23"
"1852532868389777699","Sat Nov 02 23:06:57 +0000 2024","0","@kemkominfo Bandarnya bu tolong kominfo mendesak @ListyoSigitP untuk sikat lima orang bandar judol yang dibilang budi arie menteri yang sebelumnya.","1852849910716215546","","kemkominfo","in","Arlington, TX","0","0","0","https://x.com/idalumintu/status/1852849910716215546","17570607","idalumintu"
"1852680830738743634","Sat Nov 02 23:05:02 +0000 2024","0","@__LOVE_AG4EVER @prabowo Berarti menteri ketua relawan kemarin beneran gak bisa kerja dan presiden sebelumnya tidak bisa mendikte menteri yang masih ketua relawan nya. ","1852849426949193956","","__LOVE_AG4EVER","in","solo","0","0","0","https://x.com/Ar_910/status/1852849426949193956","243998004","Ar_910"
"1852502809738137725","Sat Nov 02 23:04:49 +0000 2024","0","@DokterTifa Ini perkiraan saya jdi bisa keliru...pas bpk prediden ke LN pasti para menteri endorse pak JW akan bulak balik istana wapres dan dilipun media nasional sampai internasional..kita lihat saja nanti.","1852849371911684246","","DokterTifa","in","","0","1","0","https://x.com/MuhammadYu96525/status/1852849371911684246","1687093503694946304","MuhammadYu96525"
"1852662597155504170","Sat Nov 02 23:03:49 +0000 2024","0","@Intel_Imut Yg angkat Menteri si Jokowi yg di salahin si @aniesbaswedan susah Intel Warkop awokwowkwowwkowwowwkwowkw","1852849119448170989","","Intel_Imut","in","Ontario, CA","0","0","0","https://x.com/MLACKMINK/status/1852849119448170989","1582403544082096129","MLACKMINK"
"1852586848650223988","Sat Nov 02 23:02:05 +0000 2024","1","@BANGSAygSUJUD @prabowo @gtobing2903 @iam_zelt @G3nX_files @florieliciouss @FDonghun @DarekaRendy @are_inismyname @Alie_Fahnoor @99propaganda @Ndons_Back Harusnya Prabowo meniru anak buahnya yang satu ini. BERSIH2 KABINET DARI PARA MENTERI YG TERINDIKASI KORUPSI/MENDUKUNG PARA KORUPTOR","1852848687170601043","","BANGSAygSUJUD","in","","0","0","0","https://x.com/OposisiOjol/status/1852848687170601043","1509169742258466819","OposisiOjol"
"1852289205151690935","Sat Nov 02 23:02:00 +0000 2024","0","@hayanaqu @Cryptoup01 @msaid_didu @habiburokhman @KejaksaanRI Melantik firli bahuri (mantan ketua KPK) yang terlibat kasus suap mantan menteri. Sampe sekarang ga dipenjara tuh.","1852848662797512954","","hayanaqu","in","","0","0","0","https://x.com/scharletzdowsz/status/1852848662797512954","1738578236794355713","scharletzdowsz"
"1852604545505096160","Sat Nov 02 23:00:00 +0000 2024","0","@msaid_didu Selamat bertugas Bu Retno Marsudi... anda adalah perempuan hebat Indonesia satu2nya menteri terbaik diera kedua mulyono...","1852848162630984091","","msaid_didu","in","Province of Moscow, Russia","0","0","0","https://x.com/supratmanareaky/status/1852848162630984091","102869354","supratmanareaky"
"1852532868389777699","Sat Nov 02 22:58:20 +0000 2024","0","@kemkominfo OKNUM??? Check sampe bersih jangan2 Semuanya OKNUM","1852847742751781222","","kemkominfo","in","Manusia Setengah Salprom","0","0","0","https://x.com/atomic_woles/status/1852847742751781222","430156090","atomic_woles"
"1852672638965207451","Sat Nov 02 22:55:31 +0000 2024","3","PR Di depan mata Menteri HAM @NataliusPigai2 adalah menuntaskan nasabah jiwasraya HAM nya dirampas oleh Perusahaan Jiwasraya @KemenBUMN","1852847034300293250","","machrilmachril1","in","Denpasar, Bali","0","0","1","https://x.com/machrilmachril1/status/1852847034300293250","1605727475694125058","machrilmachril1"
