"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1850810142738297013","Mon Oct 28 23:38:21 +0000 2024","1","@msaid_didu Membahas opportinity dari Ibadah Ummat Islam Haji &amp; Umrah ? Bisa aja Jokowi ingin menjadi penyelenggara Ibadah buka agen Travel sejenisnya. Biasanya dikelola Dinasty nya setelah melihat peluang Cuan yang begitu besar apalagi bisa diatur oleh seperti mantan Menteri Agama.","1851045871536005302","","msaid_didu","in","Jakarta Utara, DKI Jakarta","0","0","0","https://x.com/Waranda_Jr/status/1851045871536005302","448597712","Waranda_Jr"
"1850896549947330630","Mon Oct 28 23:33:04 +0000 2024","0","@fadlizon Ingin mendengar pidato pak menteri tentang KEBUDAYAAN dan BUDAYA INDONESIA dan MAU DIBAWA KEMANA.","1851044541677355222","","fadlizon","in","","0","0","0","https://x.com/mymaymar/status/1851044541677355222","1763795955911176192","mymaymar"
"1850538131889783081","Mon Oct 28 23:31:13 +0000 2024","0","@mayay____y @Byeopn @baeksongmjn eh tau ya bukannya dia lagi wamil bareng sama menteri lainnya kok tiba-tiba bisa bales mention ","1851044076554174465","","mayay____y","in","to rp, odensé % essence (1996)","0","2","0","https://x.com/hyeyooin/status/1851044076554174465","715119007892766721","hyeyooin"
"1850752731750989908","Mon Oct 28 23:29:37 +0000 2024","2","@dailyrestyyy @YustineMelinda @inganggita Mana ada tanpa disetir itu menteri2 dia ada beberapa titipan oligarki. Kalo emg dia gak bisa disetir harusnya menteri titipan itu dilengserkan.","1851043674286875086","","dailyrestyyy","in","","0","1","0","https://x.com/nunween/status/1851043674286875086","1800125008062357504","nunween"
"1851043430614647259","Mon Oct 28 23:28:39 +0000 2024","0","Kenapa pembiayaan sendiri oleh pak presiden diberitakan berulang ulang jadi ingat mantan dengan para menteri dan influencer.... Pasti biaya sendiri","1851043430614647259","","","in","","0","0","0","https://x.com/AlfontusF/status/1851043430614647259","1538472580780154880","AlfontusF"
"1850566047075901533","Mon Oct 28 23:28:13 +0000 2024","0","@kochenglatte @BudiBukanIntel Lu pikir semua bos FnB harus tau perihal masak? Toh ada kepala koki koki asisten chef dll. Sama halnya kek pemerintahan. Ada yg namanya menteri Wamen dll","1851043324138045790","","kochenglatte","in","","0","1","0","https://x.com/j_zamhari/status/1851043324138045790","1325060220146475008","j_zamhari"
"1847921718712553792","Mon Oct 28 23:28:09 +0000 2024","0","@KompasTV Gak cuma Presiden aja yang peduli sama rakyat para Menteri Kabinet Indonesia Maju juga ikut antar. Semangat!","1851043307616698455","","KompasTV","in","Jateng","0","0","0","https://x.com/sallah98u/status/1851043307616698455","750433284623048704","sallah98u"
"1850872420401631296","Mon Oct 28 23:26:42 +0000 2024","0","@KangManto123 Terus semua Menteri pakai ini semua ","1851042942477353422","","KangManto123","in","","0","0","0","https://x.com/Merdie_M/status/1851042942477353422","554860435","Merdie_M"
"1850838712109973777","Mon Oct 28 23:24:57 +0000 2024","0","@tempodotco Dan anda mengangkat pengguna Judol jadi Menteri. ","1851042500661907963","","tempodotco","in","United Kingdom","0","0","0","https://x.com/gnieb_namuh_a/status/1851042500661907963","1648243386187677696","gnieb_namuh_a"
"1851027773193883983","Mon Oct 28 23:23:11 +0000 2024","1","@ommi_siregar Tapi Prabowo gentar menghadapj jokowi..buktinya masih di setir sm jokowi. 15 menteri dr jokowi..? Kyk budi arie apa coba kemampuannya? Zulhas juga..paraah","1851042056275480599","","ommi_siregar","in","","0","0","0","https://x.com/BegawanJow12489/status/1851042056275480599","1737796499785093120","BegawanJow12489"
"1850862657089495128","Mon Oct 28 23:22:44 +0000 2024","6","@HisyamMochtar Pak @prabowo apa benar berita ini???kok ada menteri bahas kerjaan dengan seorang mantan kan sudah jadi rakyat???","1851041941640888661","","HisyamMochtar","in","Lubuk Linggau Barat, Indonesia","0","0","0","https://x.com/Loebis234/status/1851041941640888661","1249521183541710848","Loebis234"
"1850823115082985940","Mon Oct 28 23:21:18 +0000 2024","0","@liputan6dotcom Achh kecil itu biaya untuk kegiatan retreat. 1M gak habis gak habis. Ibarat rumah tangga Prabowo sebagai Bpk yang mapan dan Para menteri itu sebagai anak2nya juga sudah pada mapan. Yang jelas gak pakai uang negara karena gak ada di APBN.","1851041580632908163","","liputan6dotcom","in","","0","0","0","https://x.com/GoendoengP/status/1851041580632908163","1504807915634700293","GoendoengP"
"1850434128522711122","Mon Oct 28 23:19:37 +0000 2024","0","@Dennysiregar7 Bagus itu para menteri dilatih dasar militer untuk meningkatkan daya juang dan semangat kerja serta kedisplinan semoga setelah ini bisa turun kelapangan melihat realita sesungguhnya bagaimana kehidupan masyarakat bawah dan mencari solusinya","1851041158916686031","","Dennysiregar7","in","","0","0","0","https://x.com/MyOpini08174967/status/1851041158916686031","1609517919486251008","MyOpini08174967"
"1850871465454825833","Mon Oct 28 23:18:01 +0000 2024","0","@pandji Erik Tohir sukses sbg ketum pssi tdk sbg menteri bumn ","1851040754149572757","","pandji","in","","0","0","0","https://x.com/perinduTOBAT/status/1851040754149572757","81554780","perinduTOBAT"
"1850875755389186446","Mon Oct 28 23:17:45 +0000 2024","0","@msaid_didu Menurutku biasa saja apalagi bpk pernah jd pejabat. Muhadjir kan bukan menteri lg dia diserahi tugas masalah haji dan kalo tdk salah lapornya ke mensesneg jd beliau mampir ke solo sekalian nengok jkw dan tentunya membahas haji siapa tahu jkw punya saran. Gini saja dimasalahi.","1851040689825738835","","msaid_didu","in","Cimahi Utara, Indonesia","0","0","0","https://x.com/Budisuryanto87/status/1851040689825738835","1690501236121014272","Budisuryanto87"
"1850823641610764429","Mon Oct 28 23:17:28 +0000 2024","0","@und_cuckoosnest @yanuarnugroho Apakah para menteri yg terhormat ini pada mau naik transportasi umum tau kan pejabat kita seperti apa.","1851040616710619459","","und_cuckoosnest","in","Indonesia","0","0","0","https://x.com/basudewadikara/status/1851040616710619459","402736430","basudewadikara"
"1850814472505704819","Mon Oct 28 23:11:03 +0000 2024","1","@msaid_didu Lue juga kalau punya kesempatan....bahkan bisa lebih parah dari orang yang kau bicarakan... Kau saja waktu jadi menteri..nggak ada juga manfaat buat rakyat indonesia..banyak korupsi di era kamu....","1851039004504047846","","msaid_didu","in","","0","0","0","https://x.com/taufik_dja98954/status/1851039004504047846","1695285384799039488","taufik_dja98954"
"1850799567555445116","Mon Oct 28 23:10:45 +0000 2024","0","@kumparan Bakalan tampil gagah lah ini para menteri naik maung","1851038928033497247","","kumparan","in","West Borneo, Indonesia","0","0","0","https://x.com/cikalrambune/status/1851038928033497247","1473680388644130821","cikalrambune"
"1850894659255681105","Mon Oct 28 23:08:12 +0000 2024","0","@fadlizon @Giring_Ganesha Kalau sudah ada menteri... Wakil menteri ngapain datang masih banyak yg harus dikerjain di Indonesia....","1851038284207751257","","fadlizon","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/Galois_Gen/status/1851038284207751257","1338392771342680064","Galois_Gen"
"1850897764131254299","Mon Oct 28 23:07:26 +0000 2024","0","@e100ss bapak mau jadi menteri kh? denger-denger sih","1851038091206934569","","e100ss","in","Indonesia ","0","0","0","https://x.com/enjoyurlifeey/status/1851038091206934569","1078528411834888192","enjoyurlifeey"
"1850660436418638212","Mon Oct 28 23:07:25 +0000 2024","1","@JamalBoegis Orang pergi retreat di nyinyirin. Orang pulang duluan dinyinyirin. Pakaian beberapa menteri dinyinyirin. Mau sampai kapan nyinyirnya?","1851038088027681227","","JamalBoegis","in","","0","0","0","https://x.com/noname33274697/status/1851038088027681227","1581642084268003328","noname33274697"
"1850842770728215013","Mon Oct 28 23:03:51 +0000 2024","0","@yuliendah067 @Kadir_Karding @bp2mi_ri Selamat Hari Sumpah Pemuda bapak Menteri @Kadir_Karding #BP2MI","1851037189200888044","","yuliendah067","in","","0","0","0","https://x.com/PGekyun/status/1851037189200888044","1402576028141191173","PGekyun"
"1850403110713475258","Mon Oct 28 23:02:42 +0000 2024","0","@prabowo semoga semua kompak dalam satu tim work...tp bp Presiden @prabowo juga segera tuh evaluasi pembantu bp yg sdh bikin gaduh spt menteri HAM dn BPJPH..bikin rakyat bingung krn asbun pak..","1851036900930498656","","prabowo","in","","0","0","0","https://x.com/Mybetawi/status/1851036900930498656","4530439701","Mybetawi"
"1851030692278546570","Mon Oct 28 23:00:30 +0000 2024","144","@msaid_didu itu bocah geblek bisa jadi menteri aja udah aneh apa prabowo gk punya org² yg lebih kompeten dari partainya sendiri?? Apalagi waktu 2019 jejak digital nya bocah itu selalu menghujat prabowo","1851036349526392983","","msaid_didu","in","DKI Jakarta, Indonesia","0","8","17","https://x.com/AdrianWaworuntu/status/1851036349526392983","1068520381353324546","AdrianWaworuntu"
"1850394882667663575","Mon Oct 28 22:58:25 +0000 2024","0","@NataliusPigai2 Ini menteri yg sudah pandai masala ham dari masih balita","1851035823153811489","","NataliusPigai2","in","","0","0","0","https://x.com/zuhdiahmad7777/status/1851035823153811489","1603094314011488256","zuhdiahmad7777"
"1850825185248882906","Mon Oct 28 22:56:43 +0000 2024","0","@saktitrenggono Selamat kembali sebagai Menteri Kelautan Perikanan RI pak Pertambakan udang Dipasena di Lampung sdh siap utk dikondisikan pak menteri. Utk mewujudkan apa yg diharapkan pak menteri saat kunjung 2023 lalu.","1851035395481546879","","saktitrenggono","in","","0","0","0","https://x.com/anul_mukhlis/status/1851035395481546879","1968258470","anul_mukhlis"
"1850833726210760866","Mon Oct 28 22:56:42 +0000 2024","1","@doelkemplu2 @UmarSyadatHsb__ @msaid_didu @prabowo @cakimiNOW Kompetisi politik bukanya diatur UU Prabowo dulu juga lawanya Jokowi jadi menteri elu bego amat","1851035390985289784","","doelkemplu2","in","","0","0","0","https://x.com/DodolJoker/status/1851035390985289784","1753956744236294144","DodolJoker"
"1850901835709608447","Mon Oct 28 22:56:34 +0000 2024","0","@detikcom @detik_properti Menteri yang paling dekat dengan kelompok cacing. Gak usah sok jadi pahlawan menyumbang tanah 2 hektar untuk lahan perumahan toh nanti juga meminta lebih untuk kepentingan oligarki.","1851035358550737220","","detikcom","in","","0","0","0","https://x.com/arman041411/status/1851035358550737220","1642851258708148262","arman041411"
"1850777876398067780","Mon Oct 28 22:51:36 +0000 2024","0","@Intel_Imut Syukur Alhamdulillah kalo emang begitu. Mayoritas dari menteri bekas tersebut tidak layak pakai. Itu artinya harus dibuang...!","1851034107498955034","","Intel_Imut","in","","0","0","0","https://x.com/UwanData72207/status/1851034107498955034","1683978914824347650","UwanData72207"
"1850807541061869738","Mon Oct 28 22:50:37 +0000 2024","0","@RoninMalaya @BilliBear3 Ada seorang tu pernah mengaku tugasnya menghasut rakyat. Sekarang dah jadi menteri. Jadi mungkin suatu masa nanti yang digelar penghasut ni pun dapat jadi menteri. Manalah tau. Untung penghasut.","1851033862115365212","","RoninMalaya","in","Malaysia","0","0","0","https://x.com/HudSalihudin/status/1851033862115365212","1597826177494028289","HudSalihudin"
"1850812534754058500","Mon Oct 28 22:48:37 +0000 2024","0","@ahmad27208855 @ZacZakirin13 ni pun 1 hal. menteri agama @DSDrNaim busy sangat ke nak respon dulu pun tak boleh orang jemput dialog je... bukan panggil soalsiasat haha","1851033355338575958","","ahmad27208855","in","Selangor, Malaysia","0","1","0","https://x.com/anas4fifi/status/1851033355338575958","51032365","anas4fifi"
